date,symbol,open,high,low,close,volume
2023-08-14,BTC-USD,29283.263671875,29660.25390625,25409.111328125,26189.583984375,116418274959
2023-08-21,BTC-USD,26188.69140625,26786.8984375,25520.728515625,26089.693359375,83086807452
2023-08-28,BTC-USD,26089.615234375,28089.337890625,25362.609375,25969.56640625,113161627781
2023-09-04,BTC-USD,25968.169921875,26414.005859375,25404.359375,25832.2265625,69814611152
2023-09-11,BTC-USD,25831.71484375,26840.498046875,24930.296875,26534.1875,85796699860
2023-09-18,BTC-USD,26532.994140625,27488.763671875,26221.05078125,26256.826171875,82251905213
2023-09-25,BTC-USD,26253.775390625,28047.23828125,26011.46875,27983.75,73012240734
2023-10-02,BTC-USD,27976.798828125,28494.458984375,27215.552734375,27935.08984375,82183775698
2023-10-09,BTC-USD,27934.47265625,27989.470703125,26558.3203125,27159.65234375,72673654487
2023-10-16,BTC-USD,27162.62890625,30287.482421875,27130.47265625,29993.896484375,113402383094
2023-10-23,BTC-USD,30140.685546875,35150.43359375,30097.828125,34538.48046875,165718773022
2023-10-30,BTC-USD,34531.7421875,35919.84375,34083.30859375,35049.35546875,115520056635
2023-11-06,BTC-USD,35044.7890625,37926.2578125,34545.81640625,37054.51953125,134767494805
2023-11-13,BTC-USD,37070.3046875,37964.89453125,34948.5,37386.546875,143535361089
2023-11-20,BTC-USD,37374.07421875,38415.33984375,35670.97265625,37479.12109375,130439893957
2023-11-27,BTC-USD,37454.19140625,40135.60546875,36750.12890625,39978.390625,134360107955
2023-12-04,BTC-USD,39978.62890625,44705.515625,39978.62890625,43779.69921875,188503614895
2023-12-11,BTC-USD,43792.01953125,43808.375,40234.578125,41364.6640625,168493481950
2023-12-18,BTC-USD,41348.203125,44367.95703125,40530.2578125,43016.1171875,152084171491
2023-12-25,BTC-USD,43010.57421875,43804.78125,41424.0625,42265.1875,157807126208
2024-01-01,BTC-USD,42280.234375,45899.70703125,40813.53515625,43943.09765625,202311773985
2024-01-08,BTC-USD,43948.70703125,48969.37109375,41724.61328125,41796.26953125,259971819745
2024-01-15,BTC-USD,41715.06640625,43566.2734375,40297.45703125,41545.78515625,139135824835
2024-01-22,BTC-USD,41553.65234375,42797.17578125,38521.89453125,42035.59375,155314602893
2024-01-29,BTC-USD,42030.9140625,43838.9453125,41818.33203125,42583.58203125,135184187433
2024-02-05,BTC-USD,42577.62109375,48535.9375,42264.81640625,48293.91796875,157826395448
2024-02-12,BTC-USD,48296.38671875,52820.06640625,47745.76171875,52122.546875,213560041471
2024-02-19,BTC-USD,52134.8125,52945.05078125,50561.77734375,51733.23828125,160769145627
2024-02-26,BTC-USD,51730.5390625,63913.1328125,50931.03125,63167.37109375,322895666089
2024-03-04,BTC-USD,63137.00390625,70083.0546875,59323.91015625,69019.7890625,405709693297
2024-03-11,BTC-USD,69020.546875,73750.0703125,64545.31640625,68390.625,405957750577
2024-03-18,BTC-USD,68371.3046875,68897.1328125,60807.78515625,67234.171875,328097121682
2024-03-25,BTC-USD,67234.09375,71727.6875,66414.8359375,71333.6484375,216324625836
2024-04-01,BTC-USD,71333.484375,71342.09375,64559.8984375,69362.5546875,229427260104
2024-04-08,BTC-USD,69362.5546875,72715.359375,60919.10546875,65738.7265625,288243675431
2024-04-15,BTC-USD,65739.6484375,66878.6484375,59651.390625,64926.64453125,257889555865
2024-04-22,BTC-USD,64935.6328125,67233.9609375,62424.71875,63113.23046875,176031088174
2024-04-29,BTC-USD,63106.36328125,64703.33203125,56555.29296875,64031.1328125,217717011805
2024-05-06,BTC-USD,64038.3125,65494.90234375,60208.78125,61448.39453125,161617857129
2024-05-13,BTC-USD,61451.21875,67694.296875,60769.83984375,66278.3671875,191456349028
2024-05-20,BTC-USD,66278.7421875,71946.4609375,66086.171875,68518.09375,225779718034
2024-05-27,BTC-USD,68512.1796875,70597.8828125,66633.421875,67751.6015625,170949409910
2024-06-03,BTC-USD,67753.8984375,71907.8515625,67589.8359375,69647.9921875,187569500742
2024-06-10,BTC-USD,69644.3125,70146.0703125,65056.89453125,66639.046875,175973271622
2024-06-17,BTC-USD,66636.515625,67188.3203125,63180.796875,63180.796875,163449015388
2024-06-24,BTC-USD,63173.3515625,63292.52734375,58601.69921875,62678.29296875,171030093873
2024-07-01,BTC-USD,62673.60546875,63777.2265625,53717.375,55849.109375,213107531443
2024-07-08,BTC-USD,55849.57421875,61329.52734375,54321.01953125,60787.79296875,187407019962
2024-07-15,BTC-USD,60815.45703125,68372.90625,60704.9296875,68154.5234375,222161876179
2024-07-22,BTC-USD,68152.9765625,69398.5078125,63473.47265625,68255.8671875,227265184992
2024-07-29,BTC-USD,68259.0546875,69987.5390625,57210.8046875,58116.9765625,251002338760
2024-08-05,BTC-USD,58110.296875,62673.765625,49121.23828125,58719.484375,317158734647
2024-08-12,BTC-USD,58719.39453125,61687.7578125,56161.59375,58483.96484375,193731393138
2024-08-19,BTC-USD,58480.7109375,64996.421875,57864.7109375,64333.54296875,200670274120
2024-08-26,BTC-USD,64342.2265625,64489.70703125,57217.82421875,57325.48828125,208589155271
2024-09-02,BTC-USD,57326.96875,59815.05859375,52598.69921875,54841.56640625,207052844168
2024-09-09,BTC-USD,54851.88671875,60656.72265625,54598.43359375,59182.8359375,201400392020
2024-09-16,BTC-USD,59185.2265625,64119.53125,57501.33984375,63648.7109375,223578476939
2024-09-23,BTC-USD,63643.1015625,66480.6953125,62628.078125,65635.3046875,185380794223
2024-09-30,BTC-USD,65634.65625,65635.0546875,59878.8046875,62818.953125,221870167581
2024-10-07,BTC-USD,62819.109375,64443.70703125,58895.20703125,62851.375,185760615870
2024-10-14,BTC-USD,62848.3984375,69359.0078125,62442.15234375,69001.703125,233833427420
2024-10-21,BTC-USD,69002.0,69462.734375,65188.03515625,67929.296875,210764883686
2024-10-28,BTC-USD,67922.671875,73577.2109375,67482.5234375,68741.1171875,281658996077
2024-11-04,BTC-USD,68742.1328125,81474.421875,66803.6484375,80474.1875,436048950363
2024-11-11,BTC-USD,80471.4140625,93434.3515625,80283.25,89845.8515625,631742325166
2024-11-18,BTC-USD,89843.71875,99655.5,89393.59375,98013.8203125,502412531238
2024-11-25,BTC-USD,98033.4453125,98935.03125,90770.8125,97279.7890625,419153048682
2024-12-02,BTC-USD,97276.0078125,103900.46875,91998.78125,101236.015625,549005393438
2024-12-09,BTC-USD,101237.0625,105047.5390625,94321.2578125,104298.6953125,521429282524
2024-12-16,BTC-USD,104293.578125,108268.4453125,92175.1796875,95104.9375,551244500231
2024-12-23,BTC-USD,95099.390625,99884.5703125,92403.1328125,93530.2265625,299272588112
2024-12-30,BTC-USD,93527.1953125,98956.9140625,91317.1328125,98314.9609375,248821817930
2025-01-06,BTC-USD,98314.953125,102712.484375,91220.84375,94488.4375,338967010865
2025-01-13,BTC-USD,94488.890625,106299.796875,89260.1015625,101089.609375,437782936416
2025-01-20,BTC-USD,101083.75,109114.8828125,99471.359375,102682.5,471816874719
2025-01-27,BTC-USD,102680.3046875,106418.765625,96216.078125,97688.9765625,362117614322
2025-02-03,BTC-USD,97681.1015625,102514.171875,91242.890625,96500.09375,388753129798
2025-02-10,BTC-USD,96499.4609375,98819.46875,94101.203125,96175.03125,230337481014
2025-02-17,BTC-USD,96179.0078125,99497.96875,93388.8359375,96273.921875,210283176728
2025-02-24,BTC-USD,96277.9609375,96503.453125,78248.9140625,94248.3515625,424642208809
2025-03-03,BTC-USD,94248.421875,94429.75,80052.484375,80601.0390625,351467410238
2025-03-10,BTC-USD,80597.1484375,84358.578125,76624.25,81066.703125,180530361225
